date,Gross_Capital_Formation_const_2015usd,Gross_Capital_Formation_annual_growth,Gross_Fixed_Capital_Formation_const_2015usd,Gross_Fixed_Capital_Formation_annual_growth,household_consu,Country_ISO
2019,2300033264961.73,2.59095631175876,2158415762360.18,27.2520071490524,4977603423854.37,LMC
2018,2241945438126.41,7.05303658025022,2054136011705.5,26.9585337261851,4680061585174.46,LMC
2017,2094238061566.59,8.51567647945075,1895778714536.09,25.9418621683051,4577158955005.91,LMC
2016,1929894490371.79,4.78805341921034,1773931001561.1,25.7427508151463,4321401161135.12,LMC
2015,1841712320631.76,2.94831151497461,1663622858053.82,25.7583173322571,4133159138711.52,LMC
2014,1788967971916.54,6.4491518086418,1584668452659.28,26.0295262391062,4098764077568.61,LMC
2013,1680584524649.36,0.11928595322685,1516031562280.35,26.0510778662744,3920099189524.13,LMC
2012,1678582211857.25,5.45085806651764,1480394016646.95,27.1546929445741,3724454007576.44,LMC
2011,1591814654365.74,2.37995045085546,1419780536195.46,27.4076798756595,3515934070012.28,LMC
2010,1554810924752.15,7.94209830870433,1332504373311.12,27.6204300292344,3070346823973.46,LMC
2009,1440411988569.59,12.7521643650231,1231327103660.51,28.6704385224018,2591747074083.96,LMC
2008,1277502739465.31,0.521625852909978,1205661910521.7,28.1174125690217,2505355553850.07,LMC
2007,1270873534551.3,154.30875332756,1127977476680.47,28.1095882469848,2222340909249.73,LMC
2006,499736449462.421,71.839899511313,1012065429849.48,26.7643216158343,1773495159949.63,LMC
2005,290815142981.11,-24.6692856190357,911031499113.224,26.3055972365559,1537595899347.02,LMC
2004,386051221431.929,-309.678396617804,825873643805.508,25.7007209497426,1344258613527.95,LMC
2003,-184115878249.304,-140.076424696015,766095641474.88,24.5096641263371,1206016053371.09,LMC
2002,459411935185.95,-298.944097589451,723650958154.707,24.2990410957916,1069380619196.62,LMC
2001,-230925139651.045,184.734494328605,699660518155.855,25.1970196412201,1002310989696.1,LMC
2000,-81101919244.2978,-182.188104008342,649103847888.751,23.6756768248586,962845827467.814,LMC
1999,98678416083.2646,-59.3357653084805,615254312227.353,24.6492560972488,953469384319.935,LMC
1998,242666354923.05,-67.2707222826953,597850780253.236,24.8069751661486,881176926227.532,LMC
1997,741435105959.416,-10.0759470316159,632720270432.021,25.0301942693181,945217457082.72,LMC
1996,824512554188.469,-34.7446884604478,588941103409.12,24.7944404683901,921986341281.78,LMC
1995,1263517918673.52,6.88466045023863,541270966850.708,24.4573140507763,823089012243.331,LMC
1994,1182132135098.81,21.7498501213029,509814755503.977,24.1009480799404,722086218486.166,LMC
1993,970951614249.229,16.4743078268299,509264850678.435,23.9028471619239,671440440225.057,LMC
1992,833618703012.863,6.48352868726806,529078928560.095,25.6626196325308,657376921323.664,LMC
1991,782861643758.183,-21.1133931861927,524934554676.467,25.4319441591184,625999510981.652,LMC
1990,992388537646.115,57.1060365236426,520205605521.164,26.9873124699593,664701118188.804,LMC
1989,631667986542.816,15.3110715712758,472798431564.747,25.5678603128964,620273882405.093,LMC
1988,547794741593.717,-54.265496767934,441642786805.629,24.4753050042944,632026135309.94,LMC
1987,1197771273067.29,-14.8264768079767,437401391126.575,25.6686591417956,608387472367.001,LMC
1986,1406271841505.16,-3.64211976559821,433804265947.378,27.7815550934541,641835534097.82,LMC
1985,1459425879942.81,31.9159260690939,428649511418.337,27.7693924678738,594270958983.537,LMC
1984,1106330314641.77,24.8339937935166,435641494377.014,30.2214276597809,548344974964.755,LMC
1983,886241224062.502,105.64552239584,472658527698.116,33.7708823951403,524926663111.939,LMC
1982,430955760056.183,-3.57464520965969,458365694495.895,36.4032173255988,503224274673.793,LMC
1981,446931993139.377,0.133563051491464,468130095360.588,39.0291856108955,471362519582.789,LMC
1980,446335853353.737,14.0266909110228,459816346681.16,44.1320964906762,436795410382.956,LMC
1979,391431032320.337,-14.2767680643493,433638986349.933,44.9113842140178,354982322056.414,LMC
1978,456621878902.291,-3.04943107544332,477838030363.64,51.752158687327,316658831551.546,LMC
1977,470984218006.619,8.88746599767667,469657349270.433,52.0765915072564,276404452441.155,LMC
1976,432542178928.719,19.1450221166468,455787955559.662,49.8587783059734,231575195744.903,LMC
1975,363038397445.801,18.1491501913216,380583857460.479,43.3567120613617,217769319157.906,LMC
1974,307271272673.502,22.93837261644,325243217929.766,34.6540318113636,198549158415.79,LMC
1973,249939271306.42,9.04129829825418,295105569668.364,35.5007986060792,159675088997.701,LMC
1972,229215237902.594,10.6082323057644,280929833703.139,35.4674788097844,135260575109.909,LMC
1971,207231625643.336,4.43891731543511,262065946266.124,33.66063762978,125922798600.496,LMC
1970,198423759045.144,7.42354354435406,239525830806.162,31.3742822079495,115973028038.665,LMC
1969,184711612090.153,6.15958388547919,227384899071.898,31.073277864795,107717859072.923,LMC
1968,173994287966.891,8.51539038181366,,30.5684119141121,98713002692.4648,LMC
1967,160340655233.039,3.56976052158224,,30.8711469290174,95348336736.4831,LMC
1966,154814160451.425,3.60863110113424,,,,LMC
1965,149422069190.653,11.0666910759978,,,,LMC
1964,134533646175.171,9.88187118717198,,,,LMC
1963,122434797225.11,4.18003734070641,,,,LMC
1962,117522320350.783,3.97238020432353,,,,LMC
1961,113032249641.522,8.50492416682209,,,,LMC
1960,104172460844.025,,,,,LMC
2021,,,,,,BMN
2020,874403754885.625,-7.72309704345626,685211679067.301,21.4013856227758,1633677552683.25,BMN
2019,947586803273.416,5.2712122436069,747855939744.895,20.7868231073385,1650673347330.73,BMN
2018,900138587822.677,-3.25945995458474,741377177855.781,20.5559364351487,1596532843558.93,BMN
2017,930466779904.374,4.37663692744617,757390946309.683,22.585312573802,1596609381671.78,BMN
2016,891451197600.049,0.99286976076769,759815276521.782,23.9613683523679,1592340887893.48,BMN
2015,882687262686.685,2.80647635411377,777537974767.922,25.1182541441265,1541250498257.96,BMN
2014,858591106309.583,4.70506016017755,756248280296.268,23.1585218855734,1560803902951.76,BMN
2013,820009181023.45,2.44350540320613,716726145751.894,22.3794500020973,1475385581913.61,BMN
2012,800450138635.911,1.27423760800353,699926282533.633,22.696791935895,1486540673624.79,BMN
2011,790378834283.767,2.24662203522763,708097209049.18,23.5488221821821,1362513925622.01,BMN
2010,773012172481.799,7.71965537037593,665810896798.153,24.4146043594049,1342786759571.54,BMN
2009,717614784250.773,-0.0101302408328081,632075626245.748,25.86812862138,1256918127099.29,BMN
2008,717687487721.706,15.0522626061787,637923453562.785,24.0693692773564,1233787855502.67,BMN
2007,623792589093.475,19.5409473036411,565319660659.05,23.4915377511643,1016125766583.63,BMN
2006,521823361085.641,13.7324639248093,470374655803.853,21.5252445262309,828720117949.461,BMN
2005,458816544615.29,5.28888014478109,431050329734.539,21.4213686611101,718395156762.046,BMN
2004,435769232215.575,9.74573348172001,387548209773.473,21.6847600376781,641988244165.254,BMN
2003,397071684147.211,7.48670262777955,354107796542.244,22.0508362486399,566981475874.362,BMN
2002,369414703809.687,11.5692923304878,335882578213.029,21.7944700895853,530310874335.286,BMN
2001,331107866773.427,5.44049162085443,322768800577.961,21.9540732976365,533838416014.997,BMN
2000,314023447428.558,,302414091466.909,20.2473007969814,521223501300.235,BMN
1999,,,,22.4809741570208,515257880218.246,BMN
1998,,,,24.1605730517943,510432150837.68,BMN
1997,,,,23.5234275977678,494824938897.731,BMN
1996,,,,24.1626961735211,472279896915.223,BMN
1995,,,,23.872596242326,425845161971.201,BMN
1994,,,,24.0724884740962,380353200611.348,BMN
1993,,,,24.5288708964657,359377474751.848,BMN
1992,,,,23.7383243930174,335852612081.712,BMN
1991,,,,23.8699912642391,311105448504.664,BMN
1990,,,,19.114726388481,409770881468.079,BMN
1989,,,,22.3669903859102,355412218835.914,BMN
1988,,,,21.7068281026328,337546905323.477,BMN
1987,,,,22.6435676384817,343122471216.976,BMN
1986,,,,25.7714384038065,385012035271.701,BMN
1985,,,,25.6663305504236,340602878909.414,BMN
1984,,,,28.4468203742702,316943131846.381,BMN
1983,,,,30.1749340823167,300760877155.422,BMN
1982,,,,27.1160965692191,270107235065.4,BMN
1981,,,,25.1448408048008,233335285204.517,BMN
1980,,,,23.3993335700521,207437613415.06,BMN
1979,,,,25.094730987173,174779491252.317,BMN
1978,,,,33.092385947021,140933970714.077,BMN
1977,,,,32.7773184692327,121553908020.764,BMN
1976,,,,31.1520196300314,92551529618.5526,BMN
1975,,,,28.1029818538681,81559575172.7915,BMN
1974,,,,19.4287775264297,62296684353.7652,BMN
1973,,,,25.1462685533888,46940718443.5633,BMN
1972,,,,24.0435284071331,38531671373.6873,BMN
1971,,,,22.6053092001268,33180621741.1879,BMN
1970,,,,24.1679955755452,30358852973.0047,BMN
1969,,,,24.2826667278317,,BMN
1968,,,,,,BMN
1967,,,,,,BMN
1966,,,,,,BMN
1965,,,,,,BMN
1964,,,,,,BMN
1963,,,,,,BMN
1962,,,,,,BMN
1961,,,,,,BMN
1960,,,,,,BMN
2021,,,,,,LMC
2020,10393894443286.4,-0.123226007509302,,32.4433234914278,15370179039049.3,LMC
2019,10406718226669.9,3.11676542983275,,31.9083071559558,16436899422225.4,LMC
2018,10092168992394.6,5.87118689584966,,31.9098308369446,15873176514559.3,LMC
2017,9532498206828.21,6.15785387836556,,30.8421718870754,15184265415058.2,LMC
2016,8979550601833.42,4.68021572099001,,30.8626430145295,13927564116851.4,LMC
2015,8578078044629.86,1.9206756534897,8248842670804.46,31.2688892352351,13727960760267.2,LMC
2014,8416425803331.25,5.23803055375043,,31.1704044605043,14402724553138.1,LMC
2013,7997513597551.17,5.62102499488563,,31.0706859068531,13896720932035.8,LMC
2012,7571895461096.34,5.96920581182978,,30.7500572752716,12983560464335.9,LMC
2011,7145373415878.76,7.75448229965188,,30.2359998088436,12185454920846.8,LMC
2010,6631161194769.02,13.9431606779626,,29.8925132781411,10316324292491.7,LMC
2009,5819709717822.08,7.38697730484459,,30.0955832603332,8679161396338.79,LMC
2008,5419381254489.91,9.30154778411543,,28.4352351754399,8824014184688.38,LMC
2007,4958192600523.72,35.7954025380266,,27.4394887928678,7546029950458.4,LMC
2006,3651222727614.28,19.9559983697434,,26.6586207215734,6156254053987.45,LMC
2005,3043801708323.1,4.48627318768958,,26.2530886834766,5338262804923.07,LMC
2004,2913111565244.07,45.7845951132954,,26.0013938954859,4539893230617.53,LMC
2003,1998230034510.96,-15.0596763419738,,25.033476167249,3941640647317.72,LMC
2002,2352510502027.2,50.6481341469489,,24.0272350050021,3551675243030.94,LMC
2001,1561592856989.82,1.40173728963934,,23.5509296688549,3517262419990.88,LMC
2000,1540006018367.67,-2.46212796121722,,22.9127813122423,3483513867927.38,LMC
1999,1578880065945.4,-10.2155992771486,,22.7269024305246,3257125089142.21,LMC
1998,1758523811746.68,-25.0792543159131,,23.3362791935875,3351311689829.3,LMC
1997,2347178736263.15,-0.208171724419799,,23.5708340004286,3448783190050.35,LMC
1996,2352075091540.86,-14.9216228278533,,23.7679430478357,3255233373806.68,LMC
1995,2764597973914.91,,,23.7813907239885,2961790658720.86,LMC
1994,,,,24.3468941836016,2623178253551.1,LMC
1993,,,,23.9405096037797,2374436515081.61,LMC
1992,,,,23.4550715882623,2195426148464.04,LMC
1991,,,,22.5774011986633,2124257277944.95,LMC
1990,,,,23.3495096851274,2166856142169.9,LMC
1989,,,,25.2622190521415,1857530276109.02,LMC
1988,,,,24.4220345676037,1888389594009.88,LMC
1987,,,,24.2283980611526,1756602420390.16,LMC
1986,,,,24.8427471193714,1747057510592.89,LMC
1985,,,,24.6075114004169,1670711508815.67,LMC
1984,,,,25.5694931387178,1597441394719.62,LMC
1983,,,,27.4628970314231,1524821717438.38,LMC
1982,,,,29.3953092393152,1555614834680.75,LMC
1981,,,,30.6267766050309,1551314453094.2,LMC
1980,,,,31.0844115761342,1402714433128.96,LMC
1979,,,,31.0558127538861,1189706356202.32,LMC
1978,,,,32.9125489996864,1012410578279.17,LMC
1977,,,,33.2687357952145,925996091184.042,LMC
1976,,,,33.2997578187566,820517349351.926,LMC
1975,,,,32.2543000076666,764379255668.038,LMC
1974,,,,28.3693353899163,704712989656.212,LMC
1973,,,,28.0081008603858,565006848301.984,LMC
1972,,,,28.1870990301986,457027879302.934,LMC
1971,,,,27.4451697843968,409714852696.618,LMC
1970,,,,26.6095109946179,375089268261.295,LMC
1969,,,,25.0591783831559,348708702905.416,LMC
1968,,,,23.3577210350386,321171830765.19,LMC
1967,,,,23.9028862846193,305450160172.388,LMC
1966,,,,25.4375427936589,285854268273.467,LMC
1965,,,,25.4576255348418,282425504178.627,LMC
1964,,,,24.1696449883537,265866969166.267,LMC
1963,,,,22.2945762038338,238500574823.306,LMC
1962,,,,22.2480114917109,227582180663.207,LMC
1961,,,,23.6832927306801,211469502510.515,LMC
1960,,,,30.5493018079665,205785448626.546,LMC
2021,,,,,,NAC
2020,4506131250017.74,-4.44113310513087,4547921892640.03,21.510709005983,14991209266543.7,NAC
2019,4715555339281.33,3.12581380510737,4623131385952.97,21.0580211742422,15438214699666.1,NAC
2018,4572623638338.54,4.74584634847672,4493374657335.94,20.9050087553972,14914745315153.2,NAC
2017,4365446266123.03,4.04951405554428,4314205064769.53,20.7344242005781,14198806036022.4,NAC
2016,4195547000625.72,-0.845892817068844,4157081297875.48,20.5008540701526,13590271625491.5,NAC
2015,4231339598353.99,3.89951628073857,4095006807475.86,20.680323549483,13166515428032.2,NAC
2014,4072530604397.45,4.03474911935835,3984247584736.47,20.7037500078589,12858409552572.7,NAC
2013,3914586846097.99,4.56125008933759,3800212078526.47,20.2234600161147,12400035449322.2,NAC
2012,3743821772170.24,7.23258821327737,3677004933203.35,20.0763575981487,12074729711609.2,NAC
2011,3491309717083.45,4.6009402672579,3447319504739.33,19.2901092816798,11704500016976.9,NAC
2010,3337742192530.08,10.6460870639692,3296257316763.18,18.8755857196786,11185287642174.9,NAC
2009,3016593068131.18,-16.3261424370458,3196276164063.55,19.1457765648963,10685660593821.8,NAC
2008,3605179868588.66,-5.4949601695881,3649004306085.92,21.5198653052377,10898952956497.1,NAC
2007,3814801702700.84,-1.22155562989521,3788360697122.95,22.4447676479249,10553445259004.6,NAC
2006,3861977911301.66,3.28145118931906,3797915418627.94,23.0233256914589,9998002676695.57,NAC
2005,3739275413764.76,6.05771843178613,3688028755971.17,22.8466640471247,9408803327613.26,NAC
2004,3525698524402.8,7.8953667501019,3469056291084.98,22.0349778486269,8796242626734.64,NAC
2003,3267701506190.46,4.54155883155055,3266836205435.9,21.5013879935995,8241684019042.14,NAC
2002,3125744003354.45,0.60986316660636,3131690399319.8,21.4233698343843,7777198494969.63,NAC
2001,3106796794046.26,-3.93182898177812,3178909670426.53,22.3818256304145,7483059176106.71,NAC
2000,3233950184663.11,6.26189346118622,3179944906922.22,22.9022049627525,7175373244983.33,NAC
1999,3043377149913.44,7.75931863449388,2991561035703.52,22.6168315263688,6667241463863.35,NAC
1998,2824235702748.08,8.09592628217261,2767989383332.65,22.1430420436187,6240926362894.52,NAC
1997,2612712430416.41,9.97325837103205,2544133080694.78,21.4909366256349,5911000048708.67,NAC
1996,2375770681997.56,7.02625228881195,2365868722401.32,21.1424843248749,5602000742214.48,NAC
1995,2219801806744.11,2.884680502072,2200728892228.26,20.6850608238398,5302380792312.22,NAC
1994,2157563007351.14,9.02848193740031,2103883323705.31,20.3348280954166,5050568931103.53,NAC
1993,1978898512583.09,5.23735584153853,1981899746190.82,19.9842286762624,4787167010777.23,NAC
1992,1880414513229.34,4.71311952064804,1895882266003.51,19.796602005881,4541823066545.75,NAC
1991,1795777379030.85,-5.45199923291767,1832989940571.72,20.1375218857839,4295527024455.61,NAC
1990,1899328768944.28,-1.6991328007859,1911732460162.3,21.3310768250204,4143027281175.81,NAC
1989,1932158711372.45,3.76590775039361,1920082578362.16,22.1170964165626,3889023158468.06,NAC
1988,1862036147768.5,2.52959432230236,1861564157311.48,22.497093952199,3608486475222.01,NAC
1987,1816096279397.33,3.90311860356103,1808542165033.9,22.9712906703752,3315421424241.09,NAC
1986,1747874658436.94,1.8794549897223,1766288615163.51,23.4097542190411,3097410529069.16,NAC
1985,1715630161756.63,2.90274005903397,1711286406255.32,23.4619252452658,2911836734936.03,NAC
1984,1667234673024.64,22.6847308045455,1597423592775.44,23.2150086191356,2684801712440.08,NAC
1983,1358958577885.93,8.67552772906379,1403523850094.94,22.3004681514778,2467666769780.9,NAC
1982,1250473410420.35,-11.3654847629227,1318204341425.5,22.5290245784544,2240640776424.41,NAC
1981,1410819935186.21,6.95368794325637,1396209707294.39,23.5020254938323,2096575820627.8,NAC
1980,1319094238185.33,-7.29517002383324,1360447874139.22,23.5795553194267,1898518146034.54,NAC
1979,1422896993095.67,4.70948357706922,1408464269428.67,24.3539867151909,1716995411692.89,NAC
1978,1358899828828.18,9.71308868032672,1331842922473.81,23.6909468480869,1543254260040.73,NAC
1977,1238594086789.08,9.91901727278524,1213007166848.49,22.5563211413484,1390143599552.29,NAC
1976,1126824199779.07,14.0551631167153,1107711938662.08,21.4179623369655,1260110610931.35,NAC
1975,987964217477.785,-11.2155839734719,1026988219343.07,21.0040840544222,1126415036074.68,NAC
1974,1112767602348.81,-3.47404203751086,1094891154501.27,21.9723347040829,1016430873009.75,NAC
1973,1152816947728.44,9.27428814198544,1129816552878.76,22.2851629395387,921975274747.383,NAC
1972,1054975481725.88,7.66295874874392,1054181690023.26,21.9228743289272,832156061472.188,NAC
1971,979887134801.775,5.7011762361374,,,756007032046.547,NAC
1970,927035222969.23,,,,696497575114.598,NAC
1969,,,,,,NAC
1968,,,,,,NAC
1967,,,,,,NAC
1966,,,,,,NAC
1965,,,,,,NAC
1964,,,,,,NAC
1963,,,,,,NAC
1962,,,,,,NAC
1961,,,,,,NAC
1960,,,,,,NAC
2021,,,,,,DNF
2020,,,,,,DNF
2019,,,,,,DNF
2018,,,,,,DNF
2017,,,,,,DNF
2016,,,,,,DNF
2015,,,,,,DNF
2014,,,,,,DNF
2013,,,,,,DNF
2012,,,,,,DNF
2011,,,,,,DNF
2010,,,,,,DNF
2009,,,,,,DNF
2008,,,,,,DNF
2007,,,,,,DNF
2006,,,,,,DNF
2005,,,,,,DNF
2004,,,,,,DNF
2003,,,,,,DNF
2002,,,,,,DNF
2001,,,,,,DNF
2000,,,,,,DNF
1999,,,,,,DNF
1998,,,,,,DNF
1997,,,,,,DNF
1996,,,,,,DNF
1995,,,,,,DNF
1994,,,,,,DNF
1993,,,,,,DNF
1992,,,,,,DNF
1991,,,,,,DNF
1990,,,,,,DNF
1989,,,,,,DNF
1988,,,,,,DNF
1987,,,,,,DNF
1986,,,,,,DNF
1985,,,,,,DNF
1984,,,,,,DNF
1983,,,,,,DNF
1982,,,,,,DNF
1981,,,,,,DNF
1980,,,,,,DNF
1979,,,,,,DNF
1978,,,,,,DNF
1977,,,,,,DNF
1976,,,,,,DNF
1975,,,,,,DNF
1974,,,,,,DNF
1973,,,,,,DNF
1972,,,,,,DNF
1971,,,,,,DNF
1970,,,,,,DNF
1969,,,,,,DNF
1968,,,,,,DNF
1967,,,,,,DNF
1966,,,,,,DNF
1965,,,,,,DNF
1964,,,,,,DNF
1963,,,,,,DNF
1962,,,,,,DNF
1961,,,,,,DNF
1960,,,,,,DNF
2021,,,,,,OED
2020,10957780138571.6,-6.14403212455358,10941180967514.1,22.1903733788314,30833482562984.3,OED
2019,11675102166239.8,2.84424516861756,11385167139695.4,22.122794595058,32318321248689.2,OED
2018,11352217274868.4,3.38990123671221,11102830125318.3,21.8670129634698,32068461964036.8,OED
2017,10980005918447.9,4.12906939860139,10798098796478.4,21.7461847992787,30401604935569.3,OED
2016,10544611588159.8,1.00813100440537,10415262537194.8,21.4999309986263,29232991075113.2,OED
2015,10439369071881.9,3.97316234569021,10188726098257.3,21.4641474454936,28648077316260.8,OED
2014,10040445857723.4,4.23433490195258,9851595999860.82,21.2916735881156,30340996989551.4,OED
2013,9632570560523.92,2.36391595135059,9527350135865.11,21.1002632573372,29814340080260.7,OED
